Scenario,timestamp,lat,lon,BASIN,Tropical SST,Local SST,Relative SST
585,2031-05-09 00:00:00,11.4,133.1,WP,28.66274,29.534775,0.8720341
585,2031-05-12 00:00:00,-7.7,203.8,SP,28.66274,30.38828,1.7255402
585,2031-07-06 00:00:00,19.8,130.9,WP,27.834702,30.01943,2.1847286
585,2031-07-07 00:00:00,3.8,181.4,WP,27.834702,29.953527,2.118826
585,2031-07-11 00:00:00,17.0,128.3,WP,27.834702,30.263845,2.429144
585,2031-07-29 00:00:00,16.9,114.7,WP,27.834702,29.980204,2.145502
585,2031-07-31 00:00:00,6.8,108.1,WP,27.834702,30.181274,2.3465729
585,2031-08-05 00:00:00,6.8,170.6,WP,27.58083,30.483164,2.9023342
585,2031-08-07 00:00:00,14.9,140.7,WP,27.58083,29.949066,2.3682365
585,2031-08-07 00:00:00,19.4,146.0,WP,27.58083,29.801697,2.2208672
585,2031-08-12 00:00:00,17.7,161.6,WP,27.58083,29.432928,1.8520985
585,2031-08-28 00:00:00,16.2,149.0,WP,27.58083,29.874475,2.2936459
585,2031-08-28 00:00:00,15.2,137.4,WP,27.58083,29.983896,2.4030666
585,2031-09-07 00:00:00,10.3,174.7,WP,27.617737,30.223984,2.606247
585,2031-09-09 00:00:00,9.6,143.2,WP,27.617737,30.139423,2.5216866
585,2031-09-14 00:00:00,9.2,140.3,WP,27.617737,30.176273,2.5585365
585,2031-09-23 00:00:00,9.5,159.5,WP,27.617737,30.34099,2.7232533
585,2031-10-13 00:00:00,7.2,155.9,WP,27.839296,30.417374,2.5780773
585,2031-10-28 00:00:00,5.1,168.0,WP,27.839296,30.394297,2.5550003
585,2031-11-03 00:00:00,13.0,147.3,WP,28.02019,29.438356,1.4181671
585,2031-11-13 00:00:00,16.6,137.4,WP,28.02019,29.100504,1.0803146
585,2031-12-03 00:00:00,-11.0,108.5,SI,28.036322,29.860254,1.8239326
585,2031-12-06 00:00:00,-12.1,143.3,SP,28.036322,29.574799,1.538477
585,2031-12-15 00:00:00,8.8,148.8,WP,28.036322,29.48432,1.447998
585,2031-12-17 00:00:00,-15.1,158.9,SP,28.036322,28.954193,0.9178715
585,2031-12-19 00:00:00,-7.8,94.7,SI,28.036322,28.981705,0.9453831
585,2031-12-26 00:00:00,-11.9,183.1,SP,28.036322,30.073496,2.0371742
585,2031-12-31 00:00:00,9.1,162.7,WP,28.036322,29.382273,1.3459511
585,2032-01-02 00:00:00,-12.2,57.8,SI,28.023878,29.21698,1.1931019
585,2032-01-03 00:00:00,-13.2,163.3,SP,28.023878,30.11617,2.0922928
585,2032-01-05 00:00:00,-6.0,66.0,SI,28.023878,29.51981,1.4959316
585,2032-01-08 00:00:00,-12.3,164.0,SP,28.023878,30.227457,2.203579
585,2032-01-09 00:00:00,-11.2,86.0,SI,28.023878,28.826418,0.8025398
585,2032-01-14 00:00:00,-11.8,62.0,SI,28.023878,29.204117,1.1802387
585,2032-01-15 00:00:00,12.6,146.1,WP,28.023878,28.093561,0.069683075
585,2032-02-02 00:00:00,-13.7,101.6,SI,28.137981,29.252975,1.114994
585,2032-02-10 00:00:00,-11.8,83.8,SI,28.137981,29.404144,1.2661629
585,2032-02-15 00:00:00,-16.9,53.3,SI,28.137981,29.170029,1.0320473
585,2032-02-22 00:00:00,-10.4,76.5,SI,28.137981,29.569,1.4310188
585,2032-02-25 00:00:00,-14.0,162.4,SP,28.137981,30.077316,1.9393349
585,2032-02-29 00:00:00,-12.8,183.9,SP,28.137981,30.361797,2.223816
585,2032-03-22 00:00:00,-8.7,129.0,SI,28.41463,30.163824,1.7491932
585,2032-03-26 00:00:00,-14.1,70.7,SI,28.41463,29.426432,1.0118008
585,2032-03-29 00:00:00,-12.9,175.9,SP,28.41463,30.344824,1.930193
585,2032-04-16 00:00:00,-8.6,181.0,SP,28.68072,30.46351,1.7827911
585,2032-04-23 00:00:00,-6.1,97.2,SI,28.68072,30.516727,1.8360081
585,2032-05-23 00:00:00,-10.2,70.6,SI,28.619566,28.893648,0.27408218
585,2032-06-06 00:00:00,19.0,155.6,WP,28.236174,28.329906,0.093732834
585,2032-06-19 00:00:00,8.2,139.4,WP,28.236174,30.466227,2.230053
585,2032-06-29 00:00:00,10.0,151.6,WP,28.236174,29.982569,1.7463951
585,2032-07-04 00:00:00,13.4,138.9,WP,27.7686,30.107046,2.3384457
585,2032-07-08 00:00:00,11.5,133.4,WP,27.7686,30.303265,2.5346642
585,2032-07-18 00:00:00,6.3,149.5,WP,27.7686,30.54983,2.781229
585,2032-07-24 00:00:00,12.8,130.3,WP,27.7686,30.298717,2.530117
585,2032-07-24 00:00:00,8.6,151.5,WP,27.7686,30.37656,2.6079597
585,2032-07-25 00:00:00,19.5,124.0,WP,27.7686,30.178411,2.409811
585,2032-07-28 00:00:00,17.1,115.9,WP,27.7686,29.9791,2.2104988
585,2032-07-29 00:00:00,16.9,115.0,WP,27.7686,29.905153,2.1365528
585,2032-08-03 00:00:00,14.6,142.2,WP,27.524164,30.054947,2.5307827
585,2032-08-05 00:00:00,21.9,154.9,WP,27.524164,29.344028,1.8198643
585,2032-08-09 00:00:00,20.4,122.5,WP,27.524164,30.235327,2.7111626
585,2032-08-13 00:00:00,18.5,120.0,WP,27.524164,30.219843,2.6956787
585,2032-08-19 00:00:00,18.4,117.3,WP,27.524164,30.087347,2.5631828
585,2032-09-19 00:00:00,4.8,163.2,WP,27.554018,30.451185,2.8971672
585,2032-09-20 00:00:00,9.9,142.4,WP,27.554018,30.33273,2.7787113
585,2032-09-21 00:00:00,20.1,151.1,WP,27.554018,29.653421,2.0994034
585,2032-09-23 00:00:00,10.1,156.1,WP,27.554018,30.523417,2.9693985
585,2032-09-30 00:00:00,5.0,171.6,WP,27.554018,30.35498,2.8009624
585,2032-10-04 00:00:00,13.1,148.8,WP,27.796867,30.048513,2.251646
585,2032-10-05 00:00:00,7.8,110.0,WP,27.796867,29.818504,2.021637
585,2032-10-24 00:00:00,12.4,136.5,WP,27.796867,30.006714,2.2098465
585,2032-11-05 00:00:00,14.3,134.7,WP,27.952188,29.228018,1.2758293
585,2032-12-15 00:00:00,-12.7,102.9,SI,27.967937,28.625727,0.65778923
585,2032-12-17 00:00:00,12.8,125.9,WP,27.967937,28.42273,0.45479202
585,2033-01-15 00:00:00,-12.0,57.0,SI,27.955587,29.215603,1.2600155
585,2033-01-15 00:00:00,-9.9,96.8,SI,27.955587,29.445078,1.4894905
585,2033-01-18 00:00:00,-6.1,97.2,SI,27.955587,29.66737,1.7117825
585,2033-01-18 00:00:00,-10.8,123.5,SI,27.955587,30.517712,2.5621243
585,2033-01-20 00:00:00,-18.0,147.4,SP,27.955587,29.128916,1.1733284
585,2033-01-21 00:00:00,-12.5,55.4,SI,27.955587,29.145596,1.1900082
585,2033-01-23 00:00:00,12.0,151.9,WP,27.955587,28.163248,0.20766068
585,2033-01-25 00:00:00,-14.6,155.6,SP,27.955587,29.9237,1.968113
585,2033-01-26 00:00:00,-7.1,167.7,SP,27.955587,30.60842,2.652832
585,2033-01-30 00:00:00,-12.3,173.9,SP,27.955587,30.276718,2.3211308
585,2033-02-06 00:00:00,-15.1,159.6,SP,28.067974,30.117676,2.0497017
585,2033-02-22 00:00:00,-12.6,151.2,SP,28.067974,30.308725,2.2407513
585,2033-02-24 00:00:00,-13.0,61.9,SI,28.067974,29.38326,1.3152866
585,2033-03-01 00:00:00,-10.6,181.2,SP,28.329487,30.576523,2.247036
585,2033-03-08 00:00:00,-16.5,173.0,SP,28.329487,29.989475,1.6599884
585,2033-03-11 00:00:00,-4.9,79.4,SI,28.329487,29.93653,1.6070423
585,2033-03-22 00:00:00,-15.0,65.2,SI,28.329487,29.320993,0.9915066
585,2033-03-25 00:00:00,-8.6,164.4,SP,28.329487,30.613256,2.2837696
585,2033-03-30 00:00:00,-19.5,150.7,SP,28.329487,28.931799,0.6023121
585,2033-03-30 00:00:00,-7.7,84.8,SI,28.329487,29.772324,1.4428368
585,2033-04-09 00:00:00,-17.1,117.0,SI,28.611881,30.10667,1.4947891
585,2033-04-18 00:00:00,-11.2,86.0,SI,28.611881,29.322042,0.7101612
585,2033-05-06 00:00:00,14.0,147.5,WP,28.591394,28.666637,0.075242996
585,2033-06-07 00:00:00,19.7,126.6,WP,28.251938,29.543097,1.2911587
585,2033-06-19 00:00:00,3.4,149.1,WP,28.251938,30.495972,2.2440338
585,2033-06-27 00:00:00,18.3,117.0,WP,28.251938,29.90679,1.6548519
585,2033-07-25 00:00:00,15.4,113.0,WP,27.821672,29.721949,1.9002762
585,2033-08-03 00:00:00,13.8,133.3,WP,27.584848,30.205013,2.6201649
585,2033-09-02 00:00:00,16.1,160.3,WP,27.63578,30.010456,2.3746758
585,2033-09-12 00:00:00,12.3,151.6,WP,27.63578,30.43696,2.80118
585,2033-09-25 00:00:00,18.7,139.3,WP,27.63578,30.204393,2.568613
585,2033-09-27 00:00:00,13.2,159.3,WP,27.63578,30.35203,2.7162495
585,2033-09-27 00:00:00,16.2,148.2,WP,27.63578,30.153463,2.517683
585,2033-09-29 00:00:00,17.2,173.9,WP,27.63578,29.502478,1.8666973
585,2033-10-01 00:00:00,8.2,139.4,WP,27.860138,30.215967,2.3558292
585,2033-10-16 00:00:00,6.3,149.5,WP,27.860138,30.357708,2.49757
585,2033-10-17 00:00:00,22.8,150.5,WP,27.860138,28.908875,1.0487366
585,2033-10-26 00:00:00,7.6,126.1,WP,27.860138,29.829525,1.969387
585,2033-10-27 00:00:00,16.1,138.2,WP,27.860138,29.843836,1.9836979
585,2033-11-09 00:00:00,19.9,156.2,WP,28.064972,28.299006,0.23403358
585,2033-12-03 00:00:00,-12.6,68.3,SI,28.091536,28.455921,0.3643856
585,2034-01-13 00:00:00,-16.2,178.4,SP,28.072989,29.21236,1.1393719
585,2034-01-14 00:00:00,-9.0,73.9,SI,28.072989,29.472595,1.3996067
585,2034-01-18 00:00:00,-18.2,180.1,SP,28.072989,28.691021,0.61803246
585,2034-01-26 00:00:00,-6.0,63.1,SI,28.072989,29.570837,1.4978485
585,2034-01-28 00:00:00,-14.5,170.0,SP,28.072989,29.80509,1.7321014
585,2034-01-29 00:00:00,-9.5,78.0,SI,28.072989,29.308924,1.2359352
585,2034-02-05 00:00:00,-11.3,186.2,SP,28.181587,30.562063,2.380476
585,2034-02-08 00:00:00,-15.5,134.8,SI,28.181587,32.212463,4.030876
585,2034-02-18 00:00:00,-8.0,65.0,SI,28.181587,29.760279,1.5786915
585,2034-02-27 00:00:00,-16.4,79.4,SI,28.181587,28.47517,0.29358292
585,2034-03-22 00:00:00,-15.9,172.0,SP,28.44072,29.986307,1.5455875
585,2034-03-26 00:00:00,-12.0,155.0,SP,28.44072,30.473143,2.032423
585,2034-03-26 00:00:00,-10.2,99.6,SI,28.44072,30.045547,1.6048279
585,2034-03-30 00:00:00,-5.6,129.9,SI,28.44072,30.172333,1.7316132
585,2034-06-07 00:00:00,14.5,139.6,WP,28.268278,29.599026,1.3307476
585,2034-07-29 00:00:00,15.8,159.1,WP,27.821095,29.206764,1.3856697
585,2034-08-03 00:00:00,10.5,145.3,WP,27.591301,30.273397,2.6820965
585,2034-08-10 00:00:00,11.0,127.2,WP,27.591301,30.206406,2.6151047
585,2034-09-06 00:00:00,15.0,157.0,WP,27.630232,30.067581,2.4373493
585,2034-09-10 00:00:00,13.8,138.6,WP,27.630232,30.207458,2.5772266
585,2034-09-10 00:00:00,8.5,138.9,WP,27.630232,30.417673,2.7874413
585,2034-09-17 00:00:00,11.1,163.8,WP,27.630232,30.341558,2.7113266
585,2034-09-26 00:00:00,4.8,174.8,WP,27.630232,30.069788,2.4395561
585,2034-09-28 00:00:00,7.6,175.6,WP,27.630232,30.472946,2.8427143
585,2034-10-01 00:00:00,11.5,115.6,WP,27.867514,29.876068,2.0085545
585,2034-10-10 00:00:00,-8.8,133.9,SI,27.867514,28.150532,0.2830181
585,2034-10-19 00:00:00,19.3,137.6,WP,27.867514,29.68391,1.8163967
585,2034-10-20 00:00:00,8.6,166.9,WP,27.867514,30.531704,2.6641903
585,2034-10-28 00:00:00,25.1,160.1,WP,27.867514,28.038961,0.17144775
585,2034-11-07 00:00:00,-15.9,137.0,SI,28.028578,29.539753,1.5111752
585,2034-11-07 00:00:00,14.9,152.5,WP,28.028578,29.138424,1.1098461
585,2034-11-12 00:00:00,-7.7,80.9,SI,28.028578,28.556606,0.5280285
585,2034-11-27 00:00:00,-11.3,138.3,SI,28.028578,29.13724,1.1086617
585,2034-12-05 00:00:00,-9.0,165.6,SP,28.030304,30.510595,2.4802914
585,2034-12-21 00:00:00,8.5,152.9,WP,28.030304,29.634949,1.6046448
585,2034-12-26 00:00:00,8.5,139.6,WP,28.030304,29.70675,1.6764469
585,2034-12-31 00:00:00,-9.9,135.7,SI,28.030304,30.590668,2.5603638
585,2035-01-05 00:00:00,-3.8,88.0,SI,28.00499,29.683023,1.6780338
585,2035-01-08 00:00:00,-14.9,185.2,SP,28.00499,29.821497,1.8165073
585,2035-01-19 00:00:00,-20.3,41.1,SI,28.00499,29.927692,1.9227028
585,2035-02-03 00:00:00,-12.9,168.4,SP,28.1045,30.418964,2.3144646
585,2035-02-04 00:00:00,-5.0,95.0,SI,28.1045,29.75947,1.6549702
585,2035-02-07 00:00:00,-9.2,95.1,SI,28.1045,29.78468,1.6801796
585,2035-02-11 00:00:00,-8.1,97.9,SI,28.1045,29.815601,1.7111015
585,2035-03-28 00:00:00,-9.1,195.1,SP,28.394398,30.402771,2.0083733
585,2035-04-14 00:00:00,-3.0,80.9,SI,28.658459,30.54211,1.8836517
585,2035-06-17 00:00:00,13.3,149.2,WP,28.26123,29.53783,1.2765999
585,2035-06-18 00:00:00,5.5,170.5,WP,28.26123,30.26674,2.0055103
585,2035-06-19 00:00:00,12.0,144.0,WP,28.26123,29.944372,1.6831417
585,2035-06-21 00:00:00,-8.5,75.3,SI,28.26123,28.274424,0.0131931305
585,2035-07-02 00:00:00,6.9,139.2,WP,27.823042,30.569788,2.746746
585,2035-07-26 00:00:00,16.4,155.7,WP,27.823042,29.446133,1.6230907
585,2035-07-31 00:00:00,8.4,131.4,WP,27.823042,30.461624,2.6385822
585,2035-08-02 00:00:00,19.0,137.8,WP,27.586449,30.145681,2.5592327
585,2035-08-03 00:00:00,13.2,120.9,WP,27.586449,30.006134,2.4196854
585,2035-08-03 00:00:00,20.2,133.5,WP,27.586449,30.139969,2.5535202
585,2035-08-07 00:00:00,8.1,140.9,WP,27.586449,30.567142,2.9806938
585,2035-08-15 00:00:00,23.9,124.8,WP,27.586449,30.14532,2.5588722
585,2035-08-21 00:00:00,21.9,154.9,WP,27.586449,29.475178,1.8887291
585,2035-08-21 00:00:00,8.6,128.1,WP,27.586449,30.158142,2.5716934
585,2035-08-21 00:00:00,10.8,120.8,WP,27.586449,30.041367,2.454918
585,2035-09-20 00:00:00,17.8,124.9,WP,27.629293,30.136835,2.5075417
585,2035-09-24 00:00:00,8.9,140.7,WP,27.629293,30.500864,2.8715706
585,2035-10-02 00:00:00,6.0,171.0,WP,27.846264,30.58851,2.7422466
585,2035-10-04 00:00:00,7.3,163.8,WP,27.846264,30.711843,2.8655796
585,2035-10-20 00:00:00,8.7,137.4,WP,27.846264,30.359491,2.5132275
585,2035-10-24 00:00:00,26.4,154.3,WP,27.846264,28.010523,0.16425896
585,2035-11-01 00:00:00,9.6,116.8,WP,28.018055,29.574224,1.5561695
585,2035-11-05 00:00:00,16.5,174.2,WP,28.018055,28.630056,0.6120014
585,2035-11-07 00:00:00,6.6,161.6,WP,28.018055,30.393263,2.375208
585,2035-11-13 00:00:00,10.1,130.8,WP,28.018055,29.984552,1.9664974
585,2035-11-17 00:00:00,7.9,168.6,WP,28.018055,30.308178,2.290123
585,2035-11-27 00:00:00,6.6,173.3,WP,28.018055,30.324697,2.3066425
585,2035-12-14 00:00:00,-17.5,150.0,SP,28.044622,28.376184,0.33156204
585,2035-12-21 00:00:00,11.2,171.0,WP,28.044622,28.74514,0.70051765
585,2035-12-23 00:00:00,10.1,158.6,WP,28.044622,29.243097,1.1984749
585,2035-12-26 00:00:00,-12.0,65.9,SI,28.044622,28.441101,0.39647865
585,2036-01-06 00:00:00,-14.6,124.2,SI,28.055912,31.192423,3.1365108
585,2036-01-13 00:00:00,10.0,138.0,WP,28.055912,28.842993,0.78708076
585,2036-01-21 00:00:00,-14.9,149.7,SP,28.055912,29.767168,1.711256
585,2036-01-25 00:00:00,-8.0,84.6,SI,28.055912,29.434772,1.3788605
585,2036-01-30 00:00:00,-11.7,112.6,SI,28.055912,30.019314,1.9634018
585,2036-02-05 00:00:00,-11.0,130.2,SI,28.193138,30.372206,2.1790676
585,2036-02-11 00:00:00,-10.8,102.1,SI,28.193138,29.919336,1.7261982
585,2036-02-20 00:00:00,-10.5,99.2,SI,28.193138,29.893291,1.7001534
585,2036-02-20 00:00:00,-13.0,178.6,SP,28.193138,30.453278,2.2601395
585,2036-02-22 00:00:00,-12.1,131.4,SI,28.193138,31.103752,2.910614
585,2036-02-28 00:00:00,-3.8,86.2,SI,28.193138,29.862158,1.6690197
585,2036-03-13 00:00:00,-9.2,95.1,SI,28.47942,30.030436,1.5510159
585,2036-03-17 00:00:00,-9.5,179.1,SP,28.47942,30.893242,2.4138222
585,2036-03-22 00:00:00,-24.0,37.4,SI,28.47942,28.886461,0.40704155
585,2036-04-13 00:00:00,-12.0,65.9,SI,28.751942,29.65983,0.9078884
585,2036-05-06 00:00:00,16.0,111.3,WP,28.74837,29.284933,0.5365639
585,2036-05-12 00:00:00,-7.1,163.6,SP,28.74837,30.750727,2.0023575
585,2036-06-09 00:00:00,11.3,160.3,WP,28.372454,29.577795,1.2053413
585,2036-06-17 00:00:00,6.3,149.5,WP,28.372454,30.711548,2.3390942
585,2036-07-24 00:00:00,11.5,131.9,WP,27.94431,30.321625,2.3773155
585,2036-07-27 00:00:00,14.3,138.6,WP,27.94431,30.10677,2.1624603
585,2036-07-31 00:00:00,20.9,145.1,WP,27.94431,29.612812,1.6685028
585,2036-08-01 00:00:00,3.4,149.1,WP,27.718708,30.599024,2.8803158
585,2036-08-03 00:00:00,12.9,117.1,WP,27.718708,29.50539,1.7866821
585,2036-08-06 00:00:00,15.1,125.0,WP,27.718708,30.016125,2.2974167
585,2036-08-08 00:00:00,5.5,162.4,WP,27.718708,30.786682,3.067974
585,2036-08-15 00:00:00,5.7,153.6,WP,27.718708,30.701021,2.9823132
585,2036-08-20 00:00:00,19.5,160.1,WP,27.718708,29.504238,1.7855301
585,2036-08-25 00:00:00,3.9,145.0,WP,27.718708,30.56546,2.8467522
585,2036-08-29 00:00:00,11.0,130.5,WP,27.718708,30.09673,2.3780212
585,2036-08-30 00:00:00,17.0,168.0,WP,27.718708,29.594656,1.875948
585,2036-09-04 00:00:00,20.5,144.8,WP,27.772396,29.824362,2.0519657
585,2036-09-04 00:00:00,20.2,116.8,WP,27.772396,29.919952,2.1475563
585,2036-09-11 00:00:00,23.2,162.6,WP,27.772396,29.07168,1.299284
585,2036-09-14 00:00:00,17.5,145.6,WP,27.772396,30.012232,2.2398357
585,2036-09-29 00:00:00,12.4,135.8,WP,27.772396,29.897873,2.1254768
585,2036-10-08 00:00:00,10.0,152.0,WP,28.030947,30.22316,2.192213
585,2036-10-12 00:00:00,15.0,118.0,WP,28.030947,29.647943,1.6169968
585,2036-10-17 00:00:00,7.7,153.9,WP,28.030947,30.380743,2.3497963
585,2036-10-27 00:00:00,15.8,164.6,WP,28.030947,29.624811,1.5938644
585,2036-10-28 00:00:00,16.2,148.2,WP,28.030947,29.69932,1.6683731
585,2036-10-28 00:00:00,15.6,114.8,WP,28.030947,29.068096,1.0371494
585,2036-10-29 00:00:00,11.1,163.8,WP,28.030947,30.268257,2.2373104
585,2036-11-02 00:00:00,20.2,148.4,WP,28.2172,28.341476,0.124277115
585,2036-11-06 00:00:00,14.5,144.1,WP,28.2172,29.25646,1.0392609
585,2036-11-22 00:00:00,16.1,131.7,WP,28.2172,28.897583,0.6803837
585,2036-11-25 00:00:00,-12.1,178.1,SP,28.2172,29.395584,1.1783848
585,2036-12-06 00:00:00,-15.4,172.2,SP,28.24634,28.77038,0.5240402
585,2036-12-15 00:00:00,-17.4,122.9,SI,28.24634,30.966053,2.7197132
585,2036-12-17 00:00:00,-5.0,95.0,SI,28.24634,29.478474,1.2321339
585,2036-12-17 00:00:00,-12.0,41.0,SI,28.24634,29.344845,1.098505
585,2036-12-28 00:00:00,-16.8,191.0,SP,28.24634,28.323954,0.07761383
585,2037-01-08 00:00:00,-12.8,140.0,SI,28.256092,31.015223,2.7591305
585,2037-01-13 00:00:00,-14.9,203.4,SP,28.256092,29.671778,1.4156857
585,2037-01-19 00:00:00,-7.0,174.6,SP,28.256092,30.865875,2.6097832
585,2037-01-20 00:00:00,-11.7,113.3,SI,28.256092,30.25853,2.0024376
585,2037-01-22 00:00:00,-10.8,123.5,SI,28.256092,30.684017,2.427925
585,2037-01-23 00:00:00,4.5,157.6,WP,28.256092,29.921194,1.665102
585,2037-01-27 00:00:00,-13.0,57.5,SI,28.256092,29.335192,1.0790997
585,2037-02-12 00:00:00,-8.9,51.9,SI,28.356573,29.951986,1.5954132
585,2037-02-13 00:00:00,-6.4,90.2,SI,28.356573,30.03869,1.6821175
585,2037-02-27 00:00:00,-17.7,196.8,SP,28.356573,29.407297,1.050724
585,2037-03-11 00:00:00,-19.3,223.2,SP,28.636799,28.986984,0.3501854
585,2037-03-13 00:00:00,-12.0,98.0,SI,28.636799,30.03749,1.400692
585,2037-03-17 00:00:00,-9.9,172.5,SP,28.636799,30.867943,2.231144
585,2037-03-24 00:00:00,-19.6,42.6,SI,28.636799,30.526037,1.8892384
585,2037-04-09 00:00:00,-13.4,76.0,SI,28.888145,29.35225,0.4641037
585,2037-04-27 00:00:00,-8.5,60.0,SI,28.888145,30.52832,1.6401749
585,2037-05-03 00:00:00,15.3,135.3,WP,28.846199,28.996094,0.14989471
585,2037-06-07 00:00:00,4.6,173.3,WP,28.453821,30.31273,1.8589096
585,2037-06-21 00:00:00,9.4,142.7,WP,28.453821,30.307487,1.8536663
585,2037-06-26 00:00:00,17.4,123.5,WP,28.453821,30.259966,1.8061447
585,2037-07-11 00:00:00,21.8,131.8,WP,27.97344,29.86376,1.8903198
585,2037-07-28 00:00:00,10.5,127.5,WP,27.97344,30.438782,2.4653416
585,2037-08-02 00:00:00,19.7,145.6,WP,27.73686,30.176414,2.4395542
585,2037-08-03 00:00:00,11.8,141.7,WP,27.73686,30.295471,2.558611
585,2037-08-11 00:00:00,13.2,126.3,WP,27.73686,30.24524,2.508379
585,2037-08-22 00:00:00,5.8,162.1,WP,27.73686,30.722815,2.9859543
585,2037-08-22 00:00:00,8.6,141.0,WP,27.73686,30.482138,2.7452774
585,2037-09-14 00:00:00,14.3,134.7,WP,27.765276,30.311535,2.546259
585,2037-09-15 00:00:00,11.3,124.8,WP,27.765276,30.41421,2.6489334
585,2037-09-23 00:00:00,19.6,129.4,WP,27.765276,30.231634,2.4663582
585,2037-09-28 00:00:00,8.2,146.0,WP,27.765276,30.697287,2.9320107
585,2037-10-06 00:00:00,5.2,153.5,WP,27.992819,30.70786,2.715042
585,2037-10-12 00:00:00,10.0,190.3,WP,27.992819,30.297535,2.304716
585,2037-12-16 00:00:00,-7.2,79.5,SI,28.18428,29.226048,1.0417671
585,2038-01-01 00:00:00,-16.3,137.4,SI,28.160341,31.476702,3.3163605
585,2038-01-12 00:00:00,-8.3,154.6,SP,28.160341,30.570915,2.410574
585,2038-01-14 00:00:00,-10.3,98.7,SI,28.160341,29.551981,1.3916397
585,2038-01-29 00:00:00,-9.4,97.4,SI,28.160341,29.652822,1.4924812
585,2038-01-31 00:00:00,-8.6,77.1,SI,28.160341,29.559362,1.3990211
585,2038-02-21 00:00:00,-17.4,122.9,SI,28.27502,31.144379,2.869358
585,2038-02-24 00:00:00,-6.9,82.9,SI,28.27502,29.765594,1.4905739
585,2038-02-25 00:00:00,-11.0,92.0,SI,28.27502,29.762066,1.4870453
585,2038-03-03 00:00:00,9.0,139.0,WP,28.555511,29.079082,0.523571
585,2038-03-16 00:00:00,-14.5,170.0,SP,28.555511,30.363743,1.8082314
585,2038-03-22 00:00:00,-11.4,156.1,SP,28.555511,30.607885,2.052374
585,2038-03-26 00:00:00,-11.7,63.2,SI,28.555511,29.918848,1.3633366
585,2038-04-01 00:00:00,-14.0,60.0,SI,28.838598,29.32676,0.4881611
585,2038-04-23 00:00:00,9.2,140.0,WP,28.838598,29.49497,0.6563721
585,2038-04-23 00:00:00,-9.7,117.5,SI,28.838598,30.448162,1.6095638
585,2038-04-24 00:00:00,-13.0,91.1,SI,28.838598,28.984201,0.14560318
585,2038-05-31 00:00:00,6.0,140.9,WP,28.81275,30.577473,1.7647228
585,2038-06-25 00:00:00,19.7,126.6,WP,28.422245,29.83277,1.4105244
585,2038-07-24 00:00:00,16.8,117.5,WP,27.969343,30.383312,2.413969
585,2038-07-26 00:00:00,14.0,148.4,WP,27.969343,29.984144,2.014801
585,2038-08-14 00:00:00,20.1,151.1,WP,27.727951,30.008707,2.280756
585,2038-08-20 00:00:00,9.1,140.7,WP,27.727951,30.699783,2.9718323
585,2038-08-25 00:00:00,24.6,152.3,WP,27.727951,29.271946,1.5439949
585,2038-08-29 00:00:00,17.0,141.7,WP,27.727951,30.359055,2.6311035
585,2038-09-02 00:00:00,18.7,134.0,WP,27.770922,30.418982,2.6480598
585,2038-09-11 00:00:00,6.2,155.5,WP,27.770922,30.992863,3.221941
585,2038-09-12 00:00:00,5.6,193.7,WP,27.770922,29.90371,2.1327877
585,2038-09-19 00:00:00,21.6,118.3,WP,27.770922,30.156431,2.3855095
585,2038-10-06 00:00:00,7.2,133.9,WP,28.014893,30.473764,2.4588718
585,2038-10-15 00:00:00,10.5,110.8,WP,28.014893,29.496223,1.4813309
585,2038-10-18 00:00:00,9.3,172.3,WP,28.014893,30.671967,2.657074
585,2038-10-25 00:00:00,18.6,133.6,WP,28.014893,29.768015,1.7531223
585,2038-10-31 00:00:00,-13.1,113.3,SI,28.014893,28.155333,0.14043999
585,2038-11-03 00:00:00,16.1,124.5,WP,28.197086,28.609188,0.41210175
585,2038-11-20 00:00:00,4.6,143.6,WP,28.197086,30.61444,2.4173546
585,2038-11-28 00:00:00,4.4,164.1,WP,28.197086,30.525217,2.3281307
585,2038-12-06 00:00:00,-14.9,143.0,SP,28.225721,30.236889,2.0111675
585,2038-12-17 00:00:00,7.0,154.0,WP,28.225721,30.04505,1.8193283
585,2038-12-18 00:00:00,-18.4,115.1,SI,28.225721,28.710785,0.48506355
585,2038-12-22 00:00:00,-16.9,195.8,SP,28.225721,28.616514,0.39079285
585,2038-12-24 00:00:00,-10.6,127.6,SI,28.225721,31.178064,2.952343
585,2038-12-26 00:00:00,-12.0,98.0,SI,28.225721,28.48222,0.25649834
585,2039-01-05 00:00:00,-12.8,82.4,SI,28.209618,28.840006,0.63038826
585,2039-01-16 00:00:00,-8.7,129.0,SI,28.209618,30.419195,2.2095776
585,2039-01-25 00:00:00,-12.5,103.4,SI,28.209618,29.392487,1.182869
585,2039-01-31 00:00:00,-8.9,51.9,SI,28.209618,29.76879,1.5591717
585,2039-02-10 00:00:00,-11.0,195.0,SP,28.318813,30.690132,2.3713188
585,2039-02-10 00:00:00,-14.0,190.0,SP,28.318813,30.429457,2.1106434
585,2039-02-11 00:00:00,-10.0,166.9,SP,28.318813,30.826456,2.5076427
585,2039-03-10 00:00:00,-9.0,165.6,SP,28.566551,30.893997,2.327446
585,2039-03-10 00:00:00,-15.5,155.2,SP,28.566551,30.053501,1.4869499
585,2039-03-14 00:00:00,-8.4,99.6,SI,28.566551,30.19898,1.6324291
